"","decimalLatitude","decimalLongitude","family","species","year","month","day","recordedBy","identifiedBy","sex","stateProvince","locality","coordinatePrecision","uid"
"5413",40.6183573925,-3.7919133055,NA,"Apis mellifera",2020,8,11,"amhernando-anapri","amhernando-anapri",NA,NA,"Madrid, España",244,"i2_inaturalist_5413"
"5415",40.4577512353,-3.7171814855,NA,"Xylocopa violacea",2013,3,15,"earthknight","earthknight",NA,NA,"Cdad. Universitaria, Madrid, Spain",31,"i2_inaturalist_5415"
"5416",40.4577512353,-3.7171814855,NA,"Bombus terrestris",2013,3,15,"earthknight","earthknight",NA,NA,"Cdad. Universitaria, Madrid, Spain",31,"i2_inaturalist_5416"
"5417",41.2176461792,-7.5681933761,NA,"Xylocopa violacea",2020,8,23,"ovillegas","ovillegas",NA,NA,"Sabrosa, PT-VR, PT",334,"i2_inaturalist_5417"
"5418",37.0330555556,-7.8158333333,NA,"Xylocopa violacea",2020,8,23,"joaotomas","joaotomas",NA,NA,"8700 Quelfes, Portugal",NA,"i2_inaturalist_5418"
"5421",37.1702918889,-7.5266828333,NA,"Apis mellifera iberiensis",2020,8,21,"martimcarrasquinho","martimcarrasquinho",NA,NA,"8900-054 Vila Nova de Cacela, Portugal",NA,"i2_inaturalist_5421"
"5422",38.6762657164,-9.2007713317,NA,"Apis mellifera",2020,8,22,"rcereja","rcereja",NA,NA,"Caparica, 2825 Caparica, Portugal",NA,"i2_inaturalist_5422"
"5426",40.3791933333,-8.3719,NA,"Bombus campestris",2020,8,11,"duarte","duarte",NA,NA,"Mealhada, Aveiro, Portugal",NA,"i2_inaturalist_5426"
"5427",40.6414,-8.13935833,NA,"Bombus pascuorum",2020,8,21,"schozas","schozas",NA,NA,"Carvalhal de Vermilhas, Vouzela, Viseu, PT",5,"i2_inaturalist_5427"
"5428",37.21893,-4.287705,NA,"Xylocopa violacea",2020,8,21,"laurentbroucker","laurentbroucker",NA,NA,"Diseminado Diseminados, Iznájar, Andalusië, ES",8,"i2_inaturalist_5428"
"5429",38.833555546,-9.0936632131,NA,"Xylocopa violacea",2020,8,21,"soniaferreirai","soniaferreirai",NA,NA,"Santa Iria de Azoia",8,"i2_inaturalist_5429"
"5430",38.833555546,-9.0936632131,NA,"Apis mellifera",2020,8,21,"soniaferreirai","soniaferreirai",NA,NA,"Santa Iria de Azoia",8,"i2_inaturalist_5430"
"5431",38.833555546,-9.0936632131,NA,"Apis mellifera",2020,8,21,"soniaferreirai","soniaferreirai",NA,NA,"Santa Iria de Azoia",8,"i2_inaturalist_5431"
"5432",41.7331320566,-6.8661976268,NA,"Bombus lapidarius decipiens",2020,8,21,"danzidro","danzidro",NA,NA,"Bragança, 5300, Portugal",61,"i2_inaturalist_5432"
"5433",38.703120333,-9.3756495416,NA,"Xylocopa violacea",2020,8,21,"margarida_marcelino","margarida_marcelino",NA,NA,"2765-550 Estoril, Portugal",66,"i2_inaturalist_5433"
"5434",38.9366677655,-9.3339505792,NA,"Apis mellifera",2020,8,21,"joanaaguerreiro","joanaaguerreiro",NA,NA,"2640-531 Mafra, Portugal",22,"i2_inaturalist_5434"
"5435",38.936628386,-9.3339388445,NA,"Bombus terrestris",2020,8,21,"joanaaguerreiro","joanaaguerreiro",NA,NA,"2640-531 Mafra, Portugal",27,"i2_inaturalist_5435"
"5437",40.7507370347,-7.9774593668,NA,"Apis mellifera",2020,8,21,"rmribeiro","rmribeiro",NA,NA,"Viseu, PT",44,"i2_inaturalist_5437"
"5438",38.4517614778,-9.1045749904,NA,"Apis mellifera iberiensis",2020,8,17,"alterasa","alterasa",NA,NA,"Sesimbra, Portugal",200,"i2_inaturalist_5438"
"5439",42.4908147353,-6.7857175167,NA,"Xylocopa violacea",2020,8,21,"rogerflorensa","rogerflorensa",NA,NA,"León, ES-CL, ES",1273,"i2_inaturalist_5439"
"5441",39.2884166049,-8.6810907694,NA,"Bombus terrestris",2020,8,12,"rafaelmartins1","rafaelmartins1",NA,NA,"Santarém, Portugal",382,"i2_inaturalist_5441"
"5443",38.4523581255,-9.1049805113,NA,"Apis mellifera",2020,8,17,"tiagojrc","tiagojrc",NA,NA,"Sesimbra, Portugal",263,"i2_inaturalist_5443"
"5444",37.0406384238,-7.9621109739,NA,"Apis mellifera",2020,8,20,"dgclaro","dgclaro",NA,NA,"Montenegro, Faro, Portugal",5,"i2_inaturalist_5444"
"5445",39.3926347431,-7.3796961084,NA,"Xylocopa violacea",2020,8,20,"natachaanto","natachaanto",NA,NA,"7330 Marvão, Portugal",648,"i2_inaturalist_5445"
"5447",37.0930623682,-3.3994783089,NA,"Bombus terrestris",2020,8,19,"pabloferrer","pabloferrer",NA,NA,"Edf. Geneciana s/n. Plaza de Pradollano., 18196 Sierra Nevada, Granada, España",87,"i2_inaturalist_5447"
"5449",40.2997904644,-7.9917471508,NA,"Bombus terrestris lusitanicus",2020,8,16,"josecosta1","josecosta1",NA,NA,"Portugal",103,"i2_inaturalist_5449"
"5450",40.3245883857,-7.9442951236,NA,"Amegilla quadrifasciata",2020,8,19,"josecosta1","josecosta1",NA,NA,"Portugal",46,"i2_inaturalist_5450"
"5451",38.5702222222,-7.9138444444,NA,"Apis mellifera",2018,5,18,"nightjar__","nightjar__",NA,NA,"Évora, Portugal",5,"i2_inaturalist_5451"
"5452",40.6423526021,-7.9891321528,NA,"Amegilla quadrifasciata",2020,8,19,"rmribeiro","rmribeiro",NA,NA,"Viseu, PT",44,"i2_inaturalist_5452"
"5453",39.6044739988,-9.0804343781,NA,"Bombus pascuorum",2020,8,15,"mtfoliveira","mtfoliveira",NA,NA,"Sítio, Nazaré, Portugal",15,"i2_inaturalist_5453"
"5454",38.8742482,-9.3993262,NA,"Apis mellifera",2020,8,11,"mtfoliveira","mtfoliveira",NA,NA,"2705 São João das Lampas, Portugal",7164,"i2_inaturalist_5454"
"5456",38.5659384,-7.9134977,NA,"Xylocopa violacea",2020,8,18,"nunoquaresma","nunoquaresma",NA,NA,"7005-206 Évora, Portugal",1700,"i2_inaturalist_5456"
"5457",40.59681333,-4.21593,NA,"Bombus terrestris",2020,8,18,"poblado_verde_en_accion","poblado_verde_en_accion",NA,NA,"Santa María de la Alameda, Madrid, ES",6,"i2_inaturalist_5457"
"5458",40.5330084444,-7.2788915556,NA,"Apis mellifera",2020,8,18,"carlos607","carlos607",NA,NA,"6300-365 Guarda, Portugal",NA,"i2_inaturalist_5458"
"5460",40.2279444444,-8.3575416667,NA,"Bombus terrestris",2020,8,18,"ivo63","ivo63",NA,NA,"Torres do Mondego, 3030 Coimbra, Portugal",NA,"i2_inaturalist_5460"
"5461",38.5467147825,-9.0699357986,NA,"Apis mellifera iberiensis",2020,8,18,"carpis","carpis",NA,NA,"Fernão Ferro, 2865 Fernão Ferro, Portugal",NA,"i2_inaturalist_5461"
"5465",40.4856545,-3.7267158,NA,"Bombus terrestris",2020,6,27,"penalle","penalle",NA,NA,"Mirasierra, Madrid, España",14,"i2_inaturalist_5465"
"5466",38.6876740912,-4.1070849448,NA,"Apis mellifera",2020,8,17,"laura_wejar","laura_wejar",NA,NA,"Fuente agria",263,"i2_inaturalist_5466"
"5467",38.6179622423,-4.9118670787,NA,"Bombus terrestris",2007,6,6,"carber","carber",NA,NA,"Córdoba, España",8,"i2_inaturalist_5467"
"5468",41.0602944749,-3.526289463,NA,"Bombus pascuorum",2020,8,8,"mario_vega","mario_vega",NA,NA,"28190 Montejo de la Sierra, Madrid, España",31,"i2_inaturalist_5468"
"5469",39.6013921963,-8.4175182272,NA,"Xylocopa violacea",2020,8,14,"gaduarte","gaduarte",NA,NA,"Mata Nacional dos Sete Montes, Tomar, Santarém, PT",92,"i2_inaturalist_5469"
"5470",39.7028693889,-8.2888383611,NA,"Amegilla quadrifasciata",2020,8,16,"jrolhas","jrolhas",NA,NA,"Carvalhal, 2240-005 Ferreira do Zêzere, Portugal",NA,"i2_inaturalist_5470"
"5473",36.7561107706,-6.3958910108,NA,"Xylocopa violacea",2020,8,16,"ertiololailo","ertiololailo",NA,NA,"11550 Chipiona, Cádiz, España",53,"i2_inaturalist_5473"
"5474",38.6897852495,-9.3144397524,NA,"Apis mellifera",2020,8,16,"htomas","htomas",NA,NA,"2780 Oeiras, Portugal",168,"i2_inaturalist_5474"
"5480",40.4605933333,-3.607545,NA,"Bombus lucorum",2020,8,13,"angel_fernandez_cancio","angel_fernandez_cancio",NA,NA,"Corralejos, 28042 Madrid, España",NA,"i2_inaturalist_5480"
"5481",40.4606133333,-3.6075,NA,"Bombus pascuorum",2020,8,13,"angel_fernandez_cancio","angel_fernandez_cancio",NA,NA,"Corralejos, 28042 Madrid, España",NA,"i2_inaturalist_5481"
"5482",40.4597916667,-3.6084633333,NA,"Apis mellifera",2020,8,13,"angel_fernandez_cancio","angel_fernandez_cancio",NA,NA,"Corralejos, 28042 Madrid, España",NA,"i2_inaturalist_5482"
"5483",40.46071,-3.6070166667,NA,"Bombus lucorum",2020,8,13,"angel_fernandez_cancio","angel_fernandez_cancio",NA,NA,"Comunidad de Madrid, Madrid, Spain",NA,"i2_inaturalist_5483"
"5484",38.9567492612,-9.3627534807,NA,"Bombus lucorum",2020,8,13,"afranco","afranco",NA,NA,"2640-578 Mafra, Portugal",180,"i2_inaturalist_5484"
"5485",38.9567403968,-9.3627692387,NA,"Bombus pascuorum",2020,8,13,"afranco","afranco",NA,NA,"2640-578 Mafra, Portugal",147,"i2_inaturalist_5485"
"5486",38.9566564457,-9.3627682328,NA,"Bombus pascuorum",2020,8,13,"afranco","afranco",NA,NA,"2640-578 Mafra, Portugal",203,"i2_inaturalist_5486"
"5490",40.4544025656,-3.3329417557,NA,"Xylocopa violacea",NA,NA,NA,"marianogarciaesteban","marianogarciaesteban",NA,NA,"28810 Villalbilla, Madrid, España",41088,"i2_inaturalist_5490"
"5491",39.5494222224,-8.9443817081,NA,"Apis mellifera",2020,8,10,"andrefabiao","andrefabiao",NA,NA,"Alcobaça, Portugal",2,"i2_inaturalist_5491"
"5493",39.5494211755,-8.9443829995,NA,"Amegilla quadrifasciata",2020,8,10,"andrefabiao","andrefabiao",NA,NA,"Alcobaça, Portugal",3,"i2_inaturalist_5493"
"5494",37.2596778869,-7.5374102592,NA,"Apis mellifera",2020,8,12,"nelson_conceicao","nelson_conceicao",NA,NA,"Castro Marim, 8950, Portugal",NA,"i2_inaturalist_5494"
"5495",42.8451354878,-6.8565036992,NA,"Apis mellifera",2020,8,8,"ricardoferreiro","ricardoferreiro",NA,NA,"León, España",1263,"i2_inaturalist_5495"
"5500",40.6991395335,-7.8416460061,NA,"Xylocopa cantabrita",2020,8,12,"rmribeiro","rmribeiro",NA,NA,"Viseu, PT",9,"i2_inaturalist_5500"
"5501",40.6961725427,-7.9672489224,NA,"Apis mellifera",2020,8,12,"rmribeiro","rmribeiro",NA,NA,"Viseu, PT",42,"i2_inaturalist_5501"
"5502",40.867255,-3.6292633333,NA,"Bombus terrestris",2020,8,3,"angel_fernandez_cancio","angel_fernandez_cancio",NA,NA,"Comunidad de Madrid, Madrid, Spain",NA,"i2_inaturalist_5502"
"5503",40.8670483333,-3.6297566667,NA,"Apis mellifera",2020,8,3,"angel_fernandez_cancio","angel_fernandez_cancio",NA,NA,"Madrid, España",NA,"i2_inaturalist_5503"
"5504",38.6692529385,-9.1693779454,NA,"Xylocopa violacea",2020,8,11,"alterasa","alterasa",NA,NA,"2805-234 Almada, Portugal",55,"i2_inaturalist_5504"
"5505",36.5347442625,-6.1803579328,NA,"Xylocopa violacea",2020,8,12,"josemarianoble","josemarianoble",NA,NA,"11510 Puerto Real, Cádiz, España",NA,"i2_inaturalist_5505"
"5506",38.8835235833,-9.3143913694,NA,"Bombus pascuorum",2020,8,11,"afranco","afranco",NA,NA,"2640 Cheleiros, Portugal",NA,"i2_inaturalist_5506"
"5507",38.8835235833,-9.3143913694,NA,"Bombus terrestris",2020,8,11,"afranco","afranco",NA,NA,"2640 Cheleiros, Portugal",NA,"i2_inaturalist_5507"
"5508",38.8835112611,-9.31441475,NA,"Apis mellifera",2020,8,11,"afranco","afranco",NA,NA,"2640 Cheleiros, Portugal",NA,"i2_inaturalist_5508"
"5509",38.8835419806,-9.3143678667,NA,"Bombus pascuorum",2020,8,11,"afranco","afranco",NA,NA,"2640 Cheleiros, Portugal",NA,"i2_inaturalist_5509"
"5510",38.8827594131,-9.3089202046,NA,"Bombus ruderatus",2020,8,11,"afranco","afranco",NA,NA,"2640 Igreja Nova, Portugal",686,"i2_inaturalist_5510"
"5511",36.8143760873,-3.7772606823,NA,"Bombus terrestris",2020,8,11,"aggranada","aggranada",NA,NA,"Granada, ES-AN, ES",9,"i2_inaturalist_5511"
"5512",41.6450840193,-8.3137879746,NA,"Apis mellifera",2020,8,10,"rcereja","rcereja",NA,NA,"Póvoa de Lanhoso, 4830, Portugal",15,"i2_inaturalist_5512"
"5514",38.70101667,-9.300755,NA,"Xylocopa violacea",2020,8,11,"rita83","rita83",NA,NA,"Rua Rogério de Figueirôa Rego, Oeiras, Lisbon, PT",4,"i2_inaturalist_5514"
"5515",42.9134668922,-8.1538748369,NA,"Bombus pascuorum",2020,8,11,"ivan_","ivan_",NA,NA,"15819 Arzúa, A Coruña, España",352,"i2_inaturalist_5515"
"5516",36.2117327922,-5.3264923906,NA,"Apis mellifera",2020,5,18,"juanmanuelpalmerosnchez","juanmanuelpalmerosnchez",NA,NA,"Cádiz, España",61,"i2_inaturalist_5516"
"5517",39.4135482368,-7.4527500942,NA,"Apis mellifera",2020,8,11,"dgclaro","dgclaro",NA,NA,"7320-101 Castelo de Vide, Portugal",9,"i2_inaturalist_5517"
"5518",39.4135427972,-7.4527598172,NA,"Bombus terrestris",2020,8,11,"dgclaro","dgclaro",NA,NA,"7320-101 Castelo de Vide, Portugal",25,"i2_inaturalist_5518"
"5519",37.2664642222,-5.3621840278,NA,"Xylocopa violacea",2020,7,6,"chris_christel","chris_christel",NA,NA,"Seville, Spain",NA,"i2_inaturalist_5519"
"5520",39.6252777778,-8.7577777778,NA,"Bombus pascuorum",2020,8,11,"joaotomas","joaotomas",NA,NA,"Reguengo do Fetal, Portugal",NA,"i2_inaturalist_5520"
"5522",41.0361757983,-8.2835840131,NA,"Bombus terrestris lusitanicus",2020,8,10,"lunitis","lunitis",NA,NA,"4550 Real, Portugal",570,"i2_inaturalist_5522"
"5523",40.974975,-3.8179766667,NA,"Apis mellifera",2020,8,9,"angel_fernandez_cancio","angel_fernandez_cancio",NA,NA,"Navafría. Madrid, España",NA,"i2_inaturalist_5523"
"5528",42.4984216145,-6.280363905,NA,"Bombus pascuorum",2020,8,9,"naomicugini","naomicugini",NA,NA,"Camino Vecinal de la Maluenga, Santa Colomba de Somoza, Castile and León, ES",29463,"i2_inaturalist_5528"
"5529",40.638593612,-7.905865644,NA,"Amegilla quadrifasciata",2020,8,10,"rmribeiro","rmribeiro",NA,NA,"Viseu, PT",44,"i2_inaturalist_5529"
"5530",40.906173835,-8.2359124261,NA,"Bombus lucorum",2020,8,8,"cminda","cminda",NA,NA,"Arouca, 4540, Portugal",15,"i2_inaturalist_5530"
"5532",38.6970145125,-9.3009132295,NA,"Apis mellifera",2020,8,9,"maremimar","maremimar",NA,NA,"2780 Oeiras, Portugal",4,"i2_inaturalist_5532"
"5533",40.2430809265,-7.7196273189,NA,"Bombus lapidarius decipiens",2019,7,19,"danzidro","danzidro",NA,NA,"6215 Erada, Portugal",122,"i2_inaturalist_5533"
"5534",40.2433797445,-7.7191267756,NA,"Bombus terrestris",2019,7,19,"danzidro","danzidro",NA,NA,"6215 Erada, Portugal",122,"i2_inaturalist_5534"
"5536",43.5816406859,-5.7466194034,NA,"Bombus terrestris",2020,8,9,"alejandrogp","alejandrogp",NA,NA,"33290 Gijón, Asturias, España",499,"i2_inaturalist_5536"
"5537",37.0617269722,-3.3750159722,NA,"Xylocopa valga",2020,7,25,"toloqueverdeguea","toloqueverdeguea",NA,NA,"Granada, España",NA,"i2_inaturalist_5537"
"5538",42.9925194997,-7.6360261271,NA,"Bombus pascuorum",2020,8,9,"estalote","estalote",NA,NA,"LU-P-2903, Lugo, Galicia, ES",274,"i2_inaturalist_5538"
"5541",38.9384266278,-9.3255159833,NA,"Bombus pascuorum",2020,8,8,"afranco","afranco",NA,NA,"2640 Mafra, Portugal",NA,"i2_inaturalist_5541"
"5543",38.9383634119,-9.3228673562,NA,"Apis mellifera",2020,8,8,"afranco","afranco",NA,NA,"2640 Mafra, Portugal",141,"i2_inaturalist_5543"
"5544",38.9565858917,-9.3628447583,NA,"Apis mellifera",2020,8,8,"afranco","afranco",NA,NA,"2640-578 Mafra, Portugal",NA,"i2_inaturalist_5544"
"5545",37.8983905949,-7.637397501,NA,"Apis mellifera",2020,8,8,"rfmc","rfmc",NA,NA,"Serpa, 7830, Portugal",5199,"i2_inaturalist_5545"
"5546",37.8964674028,-7.6351218218,NA,"Apis mellifera",2020,8,8,"rfmc","rfmc",NA,NA,"Serpa, 7830, Portugal",5199,"i2_inaturalist_5546"
"5548",40.8888066667,-3.773635,NA,"Apis mellifera",2020,8,8,"angel_fernandez_cancio","angel_fernandez_cancio",NA,NA,"Canencia, Madrid, España",NA,"i2_inaturalist_5548"
"5549",38.8633171979,-9.3468255177,NA,"Apis mellifera",2020,8,8,"joanaaguerreiro","joanaaguerreiro",NA,NA,"Terrugem, 2715 Terrugem, Portugal",5,"i2_inaturalist_5549"
"5551",38.59845833,-9.20739167,NA,"Bombus terrestris",2020,8,6,"schozas","schozas",NA,NA,"Costa da Caparica, Almada, Setúbal, PT",5,"i2_inaturalist_5551"
"5554",41.2716009816,-7.8229400451,NA,"Apis mellifera",2020,8,7,"lepivr","lepivr",NA,NA,"5000-744 Torgueda",31,"i2_inaturalist_5554"
"5555",41.2716009816,-7.8229400451,NA,"Apis mellifera",2020,8,7,"lepivr","lepivr",NA,NA,"5000-744 Torgueda",31,"i2_inaturalist_5555"
"5557",41.2716009816,-7.8229400451,NA,"Bombus pascuorum",2020,8,7,"lepivr","lepivr",NA,NA,"5000-744 Torgueda",31,"i2_inaturalist_5557"
"5559",41.2716009816,-7.8229400451,NA,"Bombus pascuorum",2020,8,7,"lepivr","lepivr",NA,NA,"5000-744 Torgueda",31,"i2_inaturalist_5559"
"5560",38.1121449227,-8.550244336,NA,"Amegilla quadrifasciata",2020,8,7,"miguelabreu","miguelabreu",NA,NA,"Grândola, Grândola, Setúbal, PT",88,"i2_inaturalist_5560"
"5561",39.6510395861,-8.4025575806,NA,"Amegilla quadrifasciata",2020,8,7,"afranco","afranco",NA,NA,"Além da Ribeira, 2305, Portugal",NA,"i2_inaturalist_5561"
"5562",40.3403201883,-7.4067703262,NA,"Xylocopa violacea",2020,8,7,"cocabichinhos","cocabichinhos",NA,NA,"Orjais",2789,"i2_inaturalist_5562"
"5565",39.6506826059,-8.4029122442,NA,"Apis mellifera",2020,8,7,"afranco","afranco",NA,NA,"Além da Ribeira, 2305, Portugal",138,"i2_inaturalist_5565"
"5566",39.6508968278,-8.4023311444,NA,"Bombus pascuorum",2020,8,7,"afranco","afranco",NA,NA,"Além da Ribeira, 2305, Portugal",NA,"i2_inaturalist_5566"
"5568",39.6508102944,-8.4022752917,NA,"Bombus ruderatus",2020,8,7,"afranco","afranco",NA,NA,"Além da Ribeira, 2305, Portugal",NA,"i2_inaturalist_5568"
"5573",41.1150993529,-7.6510572061,NA,"Xylocopa cantabrita",2020,8,6,"nunosantos1973","nunosantos1973",NA,NA,"5110-069 Coura, Portugal",17,"i2_inaturalist_5573"
"5574",40.637850189,-3.2307113707,NA,"Bombus terrestris",2020,8,6,"arianey","arianey",NA,NA,"Cabanillas del Campo",2104,"i2_inaturalist_5574"
"5575",37.9443447,-7.5978743,NA,"Xylocopa violacea",2020,8,5,"rfmc","rfmc",NA,NA,"7830 Serpa, Portugal",2405,"i2_inaturalist_5575"
"5578",41.11484141,-7.65126512,NA,"Bombus pascuorum",2020,8,5,"nunosantos1973","nunosantos1973",NA,NA,"5110-069 Coura, Portugal",7,"i2_inaturalist_5578"
"5580",42.844855,-5.15786,NA,"Bombus pascuorum",2020,7,19,"cesarpollo5","cesarpollo5",NA,NA,"24810 Sabero, León, España",27,"i2_inaturalist_5580"
"5583",41.8019887,-5.754175,NA,"Apis mellifera",2020,8,5,"joseivan2","joseivan2",NA,NA,"49740 Granja de Moreruela, Zamora, España",3299,"i2_inaturalist_5583"
"5586",38.9051423378,-9.1873424299,NA,"Bombus pascuorum",2020,8,2,"andrefabiao","andrefabiao",NA,NA,"2670 Fanhões, Portugal",4,"i2_inaturalist_5586"
"5587",38.7505932931,-9.1277878831,NA,"Apis mellifera",2020,8,4,"maremimar","maremimar",NA,NA,"Lisbon, Portugal",8,"i2_inaturalist_5587"
"5589",42.844265,-5.157957,NA,"Apis mellifera",2020,7,19,"cesarpollo5","cesarpollo5",NA,NA,"León, ES-CL, ES",43,"i2_inaturalist_5589"
"5594",43.5153698537,-8.1541482649,NA,"Bombus pascuorum",2020,8,4,"chukos","chukos",NA,NA,"Narón",65,"i2_inaturalist_5594"
"5595",41.07366,-3.458,NA,"Apis mellifera",2020,7,10,"mario_vega","mario_vega",NA,NA,"Madrid, España",NA,"i2_inaturalist_5595"
"5596",39.8283514294,-5.9853089263,NA,"Apis mellifera",2019,2,28,"juanmanuelpalmerosnchez","juanmanuelpalmerosnchez",NA,NA,"Cáceres, España",488,"i2_inaturalist_5596"
"5600",41.2704605318,-7.8295033994,NA,"Bombus ruderatus",2020,8,3,"lepivr","lepivr",NA,NA,"Meneses, 5000, Portugal",31,"i2_inaturalist_5600"
"5601",39.9313888889,-8.1855555556,NA,"Bombus pascuorum",2020,7,29,"anasacuta","anasacuta",NA,NA,"Pedrógão Grande, 3270, Portugal",NA,"i2_inaturalist_5601"
"5602",40.5190851833,-3.6564845592,NA,"Bombus terrestris",2020,7,29,"henrique5","henrique5",NA,NA,"Moraleja Green",526,"i2_inaturalist_5602"
"5603",38.7801402769,-9.4983356989,NA,"Bombus terrestris",2019,5,4,"arisingunder","arisingunder",NA,NA,"Cabo da Roca, Sintra, Lisbon, PT",38,"i2_inaturalist_5603"
"5605",43.49582167,-5.322175,NA,"Apis mellifera iberiensis",2020,8,2,"mmharo","mmharo",NA,NA,"Caserío de S Antonio, Colunga, Asturias, ES",22,"i2_inaturalist_5605"
"5607",41.30489667,-8.73348,NA,"Bombus pascuorum",2020,8,2,"pcalves","pcalves",NA,NA,"Rua do Pinhal 155–331, Vila do Conde, Porto, PT",24,"i2_inaturalist_5607"
"5608",41.3013674869,-7.6450957349,NA,"Apis mellifera",2020,8,1,"lepivr","lepivr",NA,NA,"Ludares, 5000, Portugal",31,"i2_inaturalist_5608"
"5611",36.9225993765,-3.4927356988,NA,"Bombus terrestris",2020,8,1,"aggranada","aggranada",NA,NA,"ASOC. PROVINCIAL DE APICULTORES DE GRANADA CR DOP MIEL DE, 18420 Lanjarón, Granada, España",66,"i2_inaturalist_5611"
"5613",40.2301040804,-7.9674438277,NA,"Bombus campestris",2020,5,23,"josecosta1","josecosta1",NA,NA,"Portugal",69,"i2_inaturalist_5613"
"5614",38.6886018756,-9.3508278923,NA,"Xylocopa violacea",2020,8,1,"isabelsantos","isabelsantos",NA,NA,"Avenida da República, Parede, Lisboa, PT",30,"i2_inaturalist_5614"
"5615",43.019995,-7.5566959722,NA,"Bombus pascuorum",2020,8,1,"kris228","kris228",NA,NA,"27297 Lugo, España",NA,"i2_inaturalist_5615"
"5617",38.7416611111,-9.1522361111,NA,"Bombus terrestris lusitanicus",2020,7,30,"danielhartley","danielhartley",NA,NA,"Lisbon, Portugal",10,"i2_inaturalist_5617"
"5618",42.84724167,-8.599075,NA,"Bombus terrestris",2020,7,31,"gabrieltojo","gabrieltojo",NA,NA,"Rúa Biduido de Arriba, Ames, Galicia, ES",NA,"i2_inaturalist_5618"
"5621",38.84361788,-9.0910049927,NA,"Xylocopa violacea",2020,7,31,"soniaferreirai","soniaferreirai",NA,NA,"Santa Iria de Azoia, Portugal",4,"i2_inaturalist_5621"
"5622",38.8436153202,-9.0909982754,NA,"Xylocopa violacea",2020,7,31,"soniaferreirai","soniaferreirai",NA,NA,"Santa Iria de Azoia, Portugal",4,"i2_inaturalist_5622"
"5624",39.9238910033,-8.1924191862,NA,"Bombus pascuorum",2020,7,29,"anasacuta","anasacuta",NA,NA,"Pedrógão Grande, PT-LE, PT",13,"i2_inaturalist_5624"
"5625",38.7936463,-9.4339344,NA,"Bombus pascuorum",2015,8,30,"costacostapedro","costacostapedro",NA,NA,"Portugal",29206,"i2_inaturalist_5625"
"5626",38.7936463,-9.4339344,NA,"Bombus pascuorum",2015,8,30,"costacostapedro","costacostapedro",NA,NA,"Portugal",29206,"i2_inaturalist_5626"
"5627",38.7936463,-9.4339344,NA,"Bombus pascuorum",2015,8,30,"costacostapedro","costacostapedro",NA,NA,"Portugal",29206,"i2_inaturalist_5627"
"5628",39.1745399569,-9.3420404568,NA,"Bombus pascuorum",2020,7,28,"guilhermeramos","guilhermeramos",NA,NA,"Maceira, 2560, Portugal",3,"i2_inaturalist_5628"
"5629",39.374455,-9.37774167,NA,"Bombus terrestris",2020,7,27,"ceuneiva11","ceuneiva11",NA,NA,"Ajuda, Peniche, Leiria, PT",32,"i2_inaturalist_5629"
"5630",38.6290379009,-9.1645472869,NA,"Bombus terrestris",2020,7,30,"smoura","smoura",NA,NA,"2855 Corroios, Portugal",43,"i2_inaturalist_5630"
"5633",40.1639838742,-8.8734468138,NA,"Bombus terrestris",2020,7,30,"danielafonseca","danielafonseca",NA,NA,"3080 Buarcos, Portugal",49,"i2_inaturalist_5633"
"5634",37.151770811,-3.5736988485,NA,"Habropoda zonatula",2020,6,19,"flix6","flix6",NA,NA,"Huétor Vega, Granada, España",8,"i2_inaturalist_5634"
